ID	ID_rekl	LiczbaFiksacji	CzasFiksacji	CzasNaAOI	PLEC	WIEK4	pismo	tematyka	rodzaj	wielkosc	branza	ADReach	ADExp	ADExpTime	Zauważalność		
ID010900024	819	10	443,4	4434	2	3	pprzep	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,4	2,215	1,0632	80		
ID010900017	831	1	787	787	2	4	pprzep	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	2,4	1,1518	0,5316	50		
ID010900017	819	1	477	477	2	4	pprzep	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	2,4	1,1518	0,3544	80		
ID014700057	964	3	511	1533	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	3,7	13,3786	14,0874	100		
ID014700057	952	2	643,5	1287	2	2	przyj2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	3,7	2,215	0,886	100		
ID014700057	939	3	977,6666667	2933	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	3,7	28,9722	31,1872	66,66666667		
ID014700057	940	1	533	533	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	30,124	36,1488	85,71428571		
ID014700057	957	3	972,5203107	2917,560932	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Zdrowie	3,7	7,7968	3,8984	75		
ID014700057	960	5	896,8	4484	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	3,7	10,0118	10,3662	100		
ID014700057	938	1	400	400	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	2,9238	2,658	75		
ID014700060	964	3	538,2601554	1614,780466	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	3,7	1,4176	1,6834	100		
ID014700060	940	2	355	710	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	17,277	16,9226	85,71428571		
ID014700060	938	2	775,3353496	1550,670699	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	1,4176	0,7974	75		
ID014700060	956	9	1150,569096	10355,12186	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	3,7	1,4176	0,5316	100		
ID014700060	945	4	844,5	3378	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	3,7	24,5422	12,0496	100		
ID014700060	963	2	1203,5	2407	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Finanse	3,7	8,6828	3,7212	100		
ID014700060	958	1	582	582	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	3,7	34,6426	25,4282	100		
ID014700060	953	1	1522	1522	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	3,7	7,1766	6,5564	100		
ID014700060	947	1	356	356	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	5,759	2,215	50		
ID014700082	964	1	587	587	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	3,7	5,759	2,4808	100		
ID014700082	952	2	495,5	991	2	1	przyj2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	3,7	1,4176	0,5316	100		
ID014700082	939	5	382,4	1912	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	3,7	1,4176	0,6202	66,66666667		
ID014700082	960	3	477	1431	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	3,7	1,4176	0,886	100		
ID014700082	942	1	301	301	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	1,4176	0,7974	75		
ID014700082	938	14	717,9285714	10051	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	1,4176	0,443	75		
ID014700082	941	2	365,5	731	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	17,277	19,1376	75		
ID014700082	945	2	434	868	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	3,7	1,4176	1,1518	100		
ID014700082	963	9	572,8888889	5156	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Finanse	3,7	36,0602	32,782	100		
ID014700082	953	1	368	368	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	3,7	5,759	2,1264	100		
ID014700082	948	21	845,3652714	17752,6707	2	1	przyj2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	3,7	5,759	2,7466	100		
ID014700082	950	6	528,1666667	3169	2	1	przyj2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Inna branża	3,7	4,3414	2,0378	100		
ID014700181	964	1	600	600	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	3,7	4,3414	2,3922	100		
ID014700181	952	4	583,25	2333	2	2	przyj2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	3,7	4,3414	2,5694	100		
ID014700181	940	14	543,5714286	7610	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	4,3414	3,544	85,71428571		
ID014700181	956	1	1210	1210	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	3,7	4,6072	2,7466	100		
ID014700181	945	1	978	978	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	3,7	4,6072	3,544	100		
ID014700181	949	8	700	5600	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	3,7	4,6072	2,3922	75		
ID014700181	959	28	776,8214286	21751	2	2	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	4,6072	1,8606	100		
ID014700084	952	6	634,6666667	3808	2	3	przyj2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	3,7	4,6072	2,4808	100		
ID014700084	939	5	444,6	2223	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	3,7	4,6072	4,7844	66,66666667		
ID014700084	942	1	344	344	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	4,7844	4,6072	75		
ID014700084	959	1	301	301	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	4,7844	3,987	100		
ID014700084	958	1	333	333	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Żywność	3,7	4,7844	1,9492	100		
ID014700058	939	4	1045,917675	4183,670699	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	3,7	4,7844	2,1264	66,66666667		
ID014700058	940	3	473,6666667	1421	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	4,7844	3,8098	85,71428571		
ID014700058	960	1	401	401	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	3,7	4,7844	2,7466	100		
ID014700058	942	2	987,2804661	1974,560932	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	4,7844	2,3036	75		
ID014700058	956	3	838,2235664	2514,670699	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	3,7	4,7844	1,9492	100		
ID014700058	954	1	300	300	2	4	przyj2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	3,7	4,7844	1,9492	100		
ID014700058	962	2	476,5	953	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	4,7844	2,215	33,33333333		
ID014700058	945	2	921,7804661	1843,560932	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	Full Page	Obuwie i odzież	3,7	4,7844	2,5694	100		
ID014700058	949	3	899,6666667	2699	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	3,7	4,7844	2,4808	75		
ID014700083	960	1	445	445	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	3,7	4,7844	2,4808	100		
ID014700083	956	1	344	344	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	3,7	5,1388	2,3036	100		
ID014700083	954	23	936,8939536	21548,56093	2	4	przyj2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	3,7	5,1388	5,1388	100		
ID014700083	961	1	621	621	2	4	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	5,1388	2,658	33,33333333		
ID014700059	940	1	600	600	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	3,7	5,1388	2,1264	85,71428571		
ID014700059	960	12	586,9166667	7043	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Żywność	3,7	5,1388	2,4808	100		
ID014700059	956	1	644	644	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Żywność	3,7	5,1388	3,0124	100		
ID014700059	954	3	1193	3579	2	3	przyj2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	3,7	5,1388	4,5186	100		
ID014700059	946	1	799	799	2	3	przyj2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Kultura i rozrywka	3,7	5,316	5,316	100		
ID010100012	1130	29	1003,408309	29098,84095	2	4	pulbiz	dzienniki	edytorial	Mniejszy format	Finanse	0,2	5,316	2,0378	100		
ID010100012	1128	8	552	4416	2	4	pulbiz	dzienniki	normal	Full Page	Auto-moto	0,2	5,316	2,9238	100		
ID010100019	1130	2	550	1100	2	1	pulbiz	dzienniki	edytorial	Mniejszy format	Finanse	0,2	1,1518	0,443	100		
ID010100019	1128	3	461	1383	2	1	pulbiz	dzienniki	normal	Full Page	Auto-moto	0,2	2,3036	0,886	100		
ID010100022	1130	6	825,6666667	4954	1	4	pulbiz	dzienniki	edytorial	Mniejszy format	Finanse	0,2	2,3036	0,886	100		
ID010100024	1130	24	1138,224575	27317,38979	1	3	pulbiz	dzienniki	edytorial	Mniejszy format	Finanse	0,2	3,3668	1,4176	100		
ID012600029	1032	4	887,25	3549	2	4	supex	dzienniki	normal	Full Page	Wnętrze	1,9	1,1518	0,7974	100		
ID012600029	1058	11	761,8591968	8380,451165	2	4	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	4,5186	3,101	85,71428571		
ID012600029	1052	3	575,6666667	1727	2	4	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	7,974	7,1766	100		
ID012600037	1032	4	508,75	2035	1	2	supex	dzienniki	normal	Full Page	Wnętrze	1,9	2,3036	0,9746	100		
ID012600037	1058	5	459,8	2299	1	2	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	2,3036	0,886	85,71428571		
ID012600037	1063	19	831	15789	1	2	supex	dzienniki	normal	1/2 Page	Komunikaty	1,9	4,5186	3,4554	75		
ID012600053	1032	8	528,125	4225	1	3	supex	dzienniki	normal	Full Page	Wnętrze	1,9	28,4406	29,4152	100		
ID012600053	1058	2	416,5	833	1	3	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	1,1518	0,886	85,71428571		
ID012600053	1063	5	820,2	4101	1	3	supex	dzienniki	normal	1/2 Page	Komunikaty	1,9	3,0124	2,3036	75		
ID012700028	1032	2	1454,280466	2908,560932	1	3	supex	dzienniki	normal	Full Page	Wnętrze	1,9	3,0124	1,0632	100		
ID012700028	1058	3	826,8536441	2480,560932	1	3	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	3,0124	1,5948	85,71428571		
ID012700033	1032	1	723	723	2	4	supex	dzienniki	normal	Full Page	Wnętrze	1,9	6,0248	3,2782	100		
ID012700033	1058	6	792,7235664	4756,341398	2	4	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	6,0248	3,544	85,71428571		
ID012700033	1063	1	1519,560932	1519,560932	2	4	supex	dzienniki	normal	1/2 Page	Komunikaty	1,9	1,5062	0,9746	75		
ID012700033	1030	3	1186	3558	2	4	supex	dzienniki	normal	Full Page	Kultura i rozrywka	1,9	7,6196	6,5564	100		
ID012700033	1049	2	874,3902331	1748,780466	2	4	supex	dzienniki	normal	Full Page	Turystyka i sport	1,9	1,5062	0,7088	100		
ID012700033	1046	2	938,5	1877	2	4	supex	dzienniki	edytorial	Mniejszy format	Firma	1,9	6,5564	2,7466	100		
ID012700033	1057	2	998,2804661	1996,560932	2	4	supex	dzienniki	normal	Full Page	Non profit	1,9	14,4418	11,3408	100		
ID012700033	1035	3	537,3333333	1612	2	4	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	1,329	0,9746	100		
ID012700033	1059	8	826,0426748	6608,341398	2	4	supex	dzienniki	normal	1/2 Page	Non profit	1,9	3,987	1,329	100		
ID012700034	1032	12	426,9166667	5123	1	2	supex	dzienniki	normal	Full Page	Wnętrze	1,9	7,8854	6,2906	100		
ID012700034	1052	1	344	344	1	2	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	24,9852	12,5812	100		
ID012700034	1044	1	300	300	1	2	supex	dzienniki	normal	Mniejszy format	Kultura i rozrywka	1,9	1,329	1,5062	100		
ID012700034	1030	4	471,5	1886	1	2	supex	dzienniki	normal	Full Page	Kultura i rozrywka	1,9	2,658	0,886	100		
ID012700034	1049	6	564,6666667	3388	1	2	supex	dzienniki	normal	Full Page	Turystyka i sport	1,9	1,329	0,7088	100		
ID012700034	1046	2	382	764	1	2	supex	dzienniki	edytorial	Mniejszy format	Firma	1,9	7,8854	6,3792	100		
ID012700034	1057	1	377	377	1	2	supex	dzienniki	normal	Full Page	Non profit	1,9	3,987	1,5948	100		
ID012700034	1035	3	525,6666667	1577	1	2	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	1,329	0,6202	100		
ID012700034	1040	1	333	333	1	2	supex	dzienniki	normal	1/2 Page	Sieci handlowe	1,9	5,2274	2,0378	66,66666667		
ID012700034	1054	1	1519,560932	1519,560932	1	2	supex	dzienniki	normal	Mniejszy format	Inna branża	1,9	6,5564	5,5818	100		
ID012700034	1043	1	333	333	1	2	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	1,329	0,5316	33,33333333		
ID012700034	1059	5	446,6	2233	1	2	supex	dzienniki	normal	1/2 Page	Non profit	1,9	7,8854	3,6326	100		
ID012700034	1028	5	549,3560932	2746,780466	1	2	supex	dzienniki	edytorial	Full Page	Zdrowie	1,9	1,329	0,443	100		
ID012700034	1033	5	511	2555	1	2	supex	dzienniki	edytorial	Mniejszy format	Firma	1,9	2,658	3,2782	100		
ID012700034	1062	1	356	356	1	2	supex	dzienniki	normal	Mniejszy format	Kultura i rozrywka	1,9	5,2274	2,3922	100		
ID012700036	1032	2	401	802	1	3	supex	dzienniki	normal	Full Page	Wnętrze	1,9	2,658	1,2404	100		
ID012700036	1058	5	822,2	4111	1	3	supex	dzienniki	normal	Mniejszy format	Finanse	1,9	22,3272	14,5304	85,71428571		
ID012700036	1052	4	382,25	1529	1	3	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	9,2144	9,2144	100		
ID012700036	1030	4	377,5	1510	1	3	supex	dzienniki	normal	Full Page	Kultura i rozrywka	1,9	30,2126	21,3526	100		
ID012700036	1049	6	798,2784499	4789,670699	1	3	supex	dzienniki	normal	Full Page	Turystyka i sport	1,9	9,8346	5,4046	100		
ID012700036	1046	2	627,5	1255	1	3	supex	dzienniki	edytorial	Mniejszy format	Firma	1,9	7,8854	6,9994	100		
ID012700036	1057	1	422	422	1	3	supex	dzienniki	normal	Full Page	Non profit	1,9	1,9492	1,1518	100		
ID012700036	1035	1	334	334	1	3	supex	dzienniki	normal	Full Page	Sieci handlowe	1,9	15,7708	12,3154	100		
ID012700036	1059	1	378	378	1	3	supex	dzienniki	normal	1/2 Page	Non profit	1,9	1,9492	0,886	100		
ID014700073	45	26	815,8977461	21213,3414	2	1	avanti	magazyny luksusowe	edytorial	Full Page	Zdrowie		3,987	2,8352	80		
ID014700073	74	9	544,3333333	4899	2	1	avanti	magazyny luksusowe	normal	Double Page	Obuwie i odzież		13,8216	8,417	100		
ID014700073	79	6	619,5	3717	2	1	avanti	magazyny luksusowe	normal	Double Page	Obuwie i odzież		3,987	2,658	100		
ID014700073	60	8	547,375	4379	2	1	avanti	magazyny luksusowe	normal	Double Page	Obuwie i odzież		5,9362	6,8222	100		
ID014700073	57	2	495	990	2	1	avanti	magazyny luksusowe	normal	Full Page	Obuwie i odzież		3,987	1,5948	100		
ID014700073	1220	14	663,5243856	9289,341398	2	1	avanti	magazyny luksusowe	edytorial	Full Page	Obuwie i odzież		3,987	3,544	100		
ID016300040	1116	6	407	2442	1	3	temaga	dodatki	edytorial	Full Page	Zdrowie	2,2	1,9492	1,5062	100		
ID016300040	1112	1	389	389	1	3	temaga	dodatki	edytorial	1/2 Page	Zdrowie	2,2	3,987	1,8606	100		
ID016300040	1113	3	359	1077	1	3	temaga	dodatki	edytorial	1/2 Page	Zdrowie	2,2	1,9492	0,7088	100		
ID016300136	1116	13	606,3846154	7883	1	4	temaga	dodatki	edytorial	Full Page	Zdrowie	2,2	13,8216	6,9108	100		
ID016300136	1112	9	695,4444444	6259	1	4	temaga	dodatki	edytorial	1/2 Page	Zdrowie	2,2	43,414	38,098	100		
ID016300136	1118	5	656,7341398	3283,670699	1	4	temaga	dodatki	edytorial	Full Page	Zdrowie	2,2	1,9492	1,0632	100		
ID016300136	1113	6	475,8333333	2855	1	4	temaga	dodatki	edytorial	1/2 Page	Zdrowie	2,2	1,9492	0,9746	100		
ID016300136	1115	9	765,3333333	6888	1	4	temaga	dodatki	normal	1/2 Page	Kultura i rozrywka	2,2	7,8854	4,6958	100		
ID016300136	1119	23	545,0434783	12536	1	4	temaga	dodatki	normal	Full Page	Turystyka i sport	2,2	1,9492	0,886	100		
ID010900013	1111	1	355	355	1	2	teprog	dodatki	normal	Full Page	Budownictwo	2,1	29,3266	24,9852	100		
ID010900013	1110	4	580	2320	1	2	teprog	dodatki	edytorial	Full Page	Zdrowie	2,1	6,9994	3,1896	100		
ID010900013	1107	2	400	800	1	2	teprog	dodatki	edytorial	Full Page	Zdrowie	2,1	14,0874	9,2144	100		
ID010900013	1109	4	574,25	2297	1	2	teprog	dodatki	edytorial	Double Page	Zdrowie	2,1	1,1518	0,443	100		
ID010900004	1087	2	405,5	811	2	3	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	5,8476	4,2528	100		
ID010900004	1094	1	557	557	2	3	tina2	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	1,6	3,544	1,4176	100		
ID010900004	1098	1	795	795	2	3	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	1,1518	0,3544	100		
ID010900004	1093	2	405,5	811	2	3	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	1,6	1,1518	0,443	100		
ID010900016	1087	3	492	1476	2	2	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	1,1518	0,5316	100		
ID010900016	1094	1	1519,560932	1519,560932	2	2	tina2	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	1,6	5,8476	5,4932	100		
ID010900016	1093	1	645	645	2	2	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	1,6	1,1518	0,443	100		
ID010900016	1096	3	666,3333333	1999	2	2	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	25,7826	27,1116	80		
ID010900016	1095	5	653,4	3267	2	2	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Finanse	1,6	15,2392	13,0242	100		
ID010900016	1103	3	387,6666667	1163	2	2	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	1,1518	0,886	100		
ID010900016	1101	5	470,2	2351	2	2	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Wnętrze	1,6	2,3036	0,7974	100		
ID010900016	1092	3	520,2601554	1560,780466	2	2	tina2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	1,6	3,544	2,9238	100		
ID010900031	1087	1	811	811	2	2	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	1,1518	0,3544	100		
ID010900031	1102	1	433	433	2	2	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	1,1518	0,443	66,66666667		
ID010900031	1094	2	906	1812	2	2	tina2	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	1,6	6,9994	3,2782	100		
ID010900031	1093	3	836,3333333	2509	2	2	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	1,6	2,3036	0,9746	100		
ID010900031	1095	3	1051,333333	3154	2	2	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Finanse	1,6	5,316	2,658	100		
ID010900031	1091	1	321	321	2	2	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	5,316	2,0378	40		
ID010900031	1101	3	988,3333333	2965	2	2	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Wnętrze	1,6	5,759	3,2782	100		
ID010900031	1092	1	500	500	2	2	tina2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	1,6	5,759	2,4808	100		
ID010900031	1090	1	944	944	2	2	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	1,6	5,759	3,3668	50		
ID010900037	1087	1	310	310	2	3	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	5,759	3,987	100		
ID010900037	1098	4	638	2552	2	3	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	5,759	3,0124	100		
ID010900037	1088	3	544,3333333	1633	2	3	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	6,1134	2,658	40		
ID010900037	1096	1	566	566	2	3	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	6,1134	2,3036	80		
ID010900037	1101	21	704,94773	14803,90233	2	3	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Wnętrze	1,6	6,1134	3,1896	100		
ID010900037	1092	1	444	444	2	3	tina2	kobiece poradniki/hobbystyczne	edytorial	1/2 Page	Zdrowie	1,6	6,1134	3,1896	100		
ID010900008	1094	10	436,5	4365	2	4	tina2	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	1,6	6,2906	3,0124	100		
ID010900008	1096	7	806	5642	2	4	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	6,2906	3,6326	80		
ID010900008	1095	6	410,3333333	2462	2	4	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Finanse	1,6	6,2906	2,3922	100		
ID010900008	1091	4	380	1520	2	4	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	6,2906	5,4046	40		
ID010900033	1094	1	421	421	2	3	tina2	kobiece poradniki/hobbystyczne	normal	Full Page	Kosmetyki	1,6	6,2906	3,1896	100		
ID010900033	1093	1	759,7804661	759,7804661	2	3	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	1,6	6,2906	2,215	100		
ID010900033	1104	10	732,9	7329	2	3	tina2	kobiece poradniki/hobbystyczne	normal	Mniejszy format	Zdrowie	1,6	6,2906	3,101	16,66666667		
ID010900033	1095	24	809,3892249	19425,3414	2	3	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Finanse	1,6	6,2906	2,3036	100		
ID010900033	1101	22	880,5310362	19371,6828	2	3	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Wnętrze	1,6	6,8222	6,8222	100		
ID010900043	1088	2	405	810	2	4	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Zdrowie	1,6	6,8222	3,7212	40		
ID010900043	1101	26	588,2692308	15295	2	4	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Wnętrze	1,6	6,8222	4,7844	100		
ID010900018	1093	3	748	2244	2	1	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Zdrowie	1,6	11,3408	8,6828	100		
ID010900018	1101	1	968	968	2	1	tina2	kobiece poradniki/hobbystyczne	edytorial	Full Page	Wnętrze	1,6	7,974	5,4932	100		
ID010900018	1090	2	472	944	2	1	tina2	kobiece poradniki/hobbystyczne	normal	1/2 Page	Kosmetyki	1,6	21,5298	17,8972	50		
ID012700001	834	3	703,6666667	2111	1	4	toiowo	telewizyjne	edytorial	1/2 Page	Zdrowie	4,2	24,9852	17,9858	100		
ID012700001	846	6	594,1666667	3565	1	4	toiowo	telewizyjne	normal	Full Page	Kultura i rozrywka	4,2	12,4926	5,316	100		
ID012700001	840	1	322	322	1	4	toiowo	telewizyjne	normal	1/2 Page	Żywność	4,2	9,0372	8,1512	100		
ID012700001	838	17	591,9411765	10063	1	4	toiowo	telewizyjne	edytorial	Full Page	Zdrowie	4,2	5,6704	4,6958	100		
ID012700001	1239	1	422	422	1	4	toiowo	telewizyjne	edytorial	Mniejszy format	Żywność	4,2	6,8222	7,6196	25		
ID012700001	836	1	355	355	1	4	toiowo	telewizyjne	normal	1/2 Page	Zdrowie	4,2	3,3668	2,3922	66,66666667		
ID012700001	837	5	500,6	2503	1	4	toiowo	telewizyjne	edytorial	Full Page	Zdrowie	4,2	12,4926	9,4802	100		
